location,Date,level_B1,level_B2,level_DO,level_NH3,level_Pb,level_SO4,level_TOC
Z,2017-05-08,98.51949,140.553538,8.002021,0.09510416,7.138873,52.58247,5
Z,2017-05-09,150.118536,91.648156,9.631542,0.1036666,4.204404,5.92529,6
Z,2017-05-10,103.317218,220.911738,9.295981,0.09624672,8.258798,11.45716,6
Z,2017-05-11,112.282706,180.847081,8.705176,0.08076517,7.120139,0.457552,12
Z,2017-05-12,154.402715,92.183852,9.48146,0.1099203,8.08255,57.92251,4
Z,2017-05-13,94.924021,170.260876,7.638429,0.08754083,3.69481,97.27112,5
Z,2017-05-14,144.652701,144.784924,10.05115,0.09382726,4.78602,121.0111,6
Z,2017-05-15,165.166303,90.705237,9.482876,0.08933741,4.532308,122.6995,12
Z,2017-05-16,190.403446,158.295525,10.11696,0.08194654,7.755299,52.081,2
Z,2017-05-17,139.756095,126.36905,9.710669,0.09019993,4.070004,36.87051,4
Z,2017-05-18,145.41105,207.727188,7.768661,0.09264202,5.327887,68.97496,4
Z,2017-05-19,99.262739,92.07445,7.223662,0.1022117,5.749359,84.95725,9
Z,2017-05-20,193.42403,146.622559,9.656624,0.1096082,5.391435,0.07299616,4
Z,2017-05-21,130.82009,215.720221,8.394613,0.08937659,3.696725,87.35138,9
Z,2017-05-22,93.942137,169.322912,8.743593,0.08976987,5.384304,32.19222,1
Z,2017-05-23,154.839208,127.679132,9.681268,0.09619767,3.713113,44.47987,4
Z,2017-05-24,102.301894,117.879506,8.772249,0.0961363,4.802863,29.54079,6
Z,2017-05-25,167.607561,154.740083,8.716985,0.08578992,7.007201,138.5695,4
Z,2017-05-26,138.594933,88.760698,11.29451,0.08423452,8.517272,87.83095,7
Z,2017-05-27,125.167294,221.692613,9.887933,0.08509404,6.198258,133.573,2
Z,2017-05-28,108.762542,126.94063,8.764871,0.09273898,4.92701,89.36042,5
Z,2017-05-29,99.548897,133.490209,9.992517,0.1023806,7.918734,67.44674,5
Z,2017-05-30,154.834375,139.895948,8.06283,0.08827111,4.934049,142.7973,6
Z,2017-05-31,120.309671,108.145425,8.481471,0.08561236,4.301823,141.6987,7
Z,2017-06-01,129.696176,131.90918,7.722491,0.07703829,3.05584,56.38015,8
Z,2017-06-02,78.728063,167.284113,9.032574,0.08691946,8.713277,52.99726,14
Z,2017-06-03,129.994102,139.994574,9.56036,0.09448054,3.660335,0.7674892,10
Z,2017-06-04,123.473261,179.16581,10.55975,0.09529019,7.278089,213.2674,6
Z,2017-06-05,98.795535,132.574983,9.33021,0.09810992,8.011435,36.10093,3
Z,2017-06-06,181.58884,153.824541,9.987733,0.09678919,5.902937,12.16764,4
Z,2017-06-07,161.035952,148.151961,7.741473,0.1069043,6.988881,47.96276,9
Z,2017-06-08,154.684574,126.621051,10.15064,0.09924465,6.020333,54.11546,5
Z,2017-06-09,67.765842,172.883762,8.380186,0.09982396,3.778411,15.95258,10
Z,2017-06-10,173.066173,152.172552,8.729464,0.09282955,7.979644,5.123007,4
Z,2017-06-11,140.491227,169.778749,10.01643,0.0778547,4.636075,12.30973,6
Z,2017-06-12,133.362385,206.673589,8.882427,0.09022391,8.796985,43.72233,7
Z,2017-06-13,216.209003,157.086163,9.304822,0.08845455,4.61149,255.6349,3
Z,2017-06-14,138.54007,179.299977,9.282136,0.09719141,3.626089,5.131558,9
Z,2017-06-15,125.084537,175.616202,8.866247,0.08499123,5.369596,8.50612,7
Z,2017-06-16,155.346412,159.883192,8.821821,0.08604079,6.914333,9.807208,1
Z,2017-06-17,145.934361,220.919294,9.900134,0.07674289,5.520921,29.35341,9
Z,2017-06-18,92.112446,124.728626,9.482545,0.1078796,5.281784,8.159258,4
Z,2017-06-19,174.065828,176.108531,8.573866,0.08285249,5.745566,94.94521,3
Z,2017-06-20,141.341382,224.5157,8.01773,0.08490007,7.273847,44.30376,6
Z,2017-06-21,189.326474,122.670803,10.67866,0.08694732,6.367683,136.1513,7
Z,2017-06-22,83.791005,156.861651,7.359254,0.07993651,6.299092,4.129562,2
Z,2017-06-23,140.908959,114.202078,8.144284,0.1090726,3.32674,20.77174,2
Z,2017-06-24,85.57959,158.609914,8.951887,0.08097855,4.847255,51.9718,7
Z,2017-06-25,155.110549,125.91798,11.58327,0.09112125,7.072735,22.92753,3
Z,2017-06-26,183.186159,180.059587,9.426564,0.09584994,7.196799,14.90145,7
Z,2017-06-27,130.041328,169.078059,8.886237,0.09820732,8.269541,3.665159,3
Z,2017-06-28,142.877043,118.371861,8.988892,0.09424183,4.170155,70.43111,5
Z,2017-06-29,110.227329,196.745089,8.353763,0.07665208,7.020907,1.526921,9
Z,2017-06-30,141.594689,127.663659,8.15632,0.1017825,5.585373,9.872457,5
Z,2017-07-01,203.86538,175.111074,9.626832,0.07015087,6.865988,51.03402,3
Z,2017-07-02,138.269619,145.925015,8.27942,0.08973642,4.226208,53.63903,6
Z,2017-07-03,120.593228,158.680053,7.476169,0.08776708,3.179736,93.54669,10
Z,2017-07-04,154.105496,135.604801,9.419705,0.08502404,8.331707,16.43667,5
Z,2017-07-05,176.445367,121.328018,8.832717,0.09251094,5.137361,23.3873,3
Z,2017-07-06,147.680773,169.956311,9.869964,0.09010915,5.566599,60.48207,6
Z,2017-07-07,113.270698,175.50279,8.223501,0.09155753,7.964591,17.81134,4
Z,2017-07-08,205.152339,151.116154,9.398122,0.1027539,8.863066,7.330957,3
Z,2017-07-09,151.161623,118.480364,10.66035,0.07511467,5.516124,36.07353,7
Z,2017-07-10,165.741685,141.087906,8.867224,0.06977006,4.249292,115.4127,10
Z,2017-07-11,110.431066,127.90331,9.359421,0.09397619,4.553783,78.23972,4
Z,2017-07-12,187.983008,174.502061,7.95029,0.07117795,7.282995,81.83034,4
Z,2017-07-13,111.568733,106.281204,6.765464,0.09055634,3.761068,8.007259,8
Z,2017-07-14,154.751368,133.432147,7.139775,0.09471403,6.676493,12.61088,4
Z,2017-07-15,145.566776,115.051367,9.255467,0.0686222,5.235225,90.71035,7
Z,2017-07-16,172.336806,155.665065,9.664252,0.07942999,6.474786,134.2616,2
Z,2017-07-17,128.282187,227.453034,9.803739,0.08514691,5.747902,56.65139,7
Z,2017-07-18,91.469098,89.076412,7.954929,0.09682991,5.777129,165.8496,4
Z,2017-07-19,88.815334,135.638547,10.2956,0.1017284,5.708602,25.37402,5
Z,2017-07-20,145.332539,105.647701,8.044187,0.09791131,8.592261,21.55117,8
Z,2017-07-21,130.816327,204.815786,9.67578,0.08217639,7.189072,128.0532,6
Z,2017-07-22,110.290125,106.60803,9.584525,0.1084524,8.602588,59.12192,10
Z,2017-07-23,96.856136,148.778622,8.848107,0.08943108,4.229796,32.54106,6
Z,2017-07-24,128.013021,179.249063,9.137958,0.08567303,6.19057,6.640589,9
Z,2017-07-25,121.715467,171.703404,9.403426,0.0890375,4.893235,47.67714,6
Z,2017-07-26,190.548016,139.909031,8.435315,0.0878576,7.440385,11.49041,5
Z,2017-07-27,121.1842,154.96786,9.156821,0.08320177,8.54251,96.01889,6
Z,2017-07-28,195.716774,181.589894,10.7661,0.08751806,8.481866,0.9930641,6
Z,2017-07-29,118.273248,161.322155,7.574403,0.08879348,5.454102,7.564873,7
Z,2017-07-30,159.722635,145.734766,11.06224,0.08761958,8.986027,75.81861,2
Z,2017-07-31,149.088849,170.268708,10.8295,0.07759659,4.20356,164.7647,3
Z,2017-08-01,102.894627,175.320735,8.252059,0.07955606,8.152737,69.44959,3
Z,2017-08-02,88.551201,179.653387,8.456251,0.09230999,4.209213,121.3389,5
Z,2017-08-03,134.89753,115.792397,10.40491,0.1065659,4.864778,115.7898,3
Z,2017-08-04,161.509729,166.646858,10.26981,0.08765924,4.843471,115.4537,8
Z,2017-08-05,126.763462,166.951719,8.474605,0.1040437,5.827299,14.42033,5
Z,2017-08-06,100.804377,118.154253,9.94676,0.09407901,7.454658,53.96709,6
Z,2017-08-07,140.384044,134.985651,7.833746,0.1069574,8.019822,102.6167,6
Z,2017-08-08,130.386002,156.146738,8.468153,0.1078044,6.981141,11.31506,4
Z,2017-08-09,142.463776,150.915099,8.813071,0.08852726,7.087157,21.22337,2
Z,2017-08-10,180.938379,182.349323,8.476802,0.08568904,5.312035,33.98771,4
Z,2017-08-11,206.264047,167.828953,11.25554,0.0713394,7.21255,100.2938,8
Z,2017-08-12,107.954752,199.526337,7.340291,0.07733519,3.287465,56.95665,9
Z,2017-08-13,149.161223,98.948463,10.02142,0.10273,7.999374,84.40479,3
Z,2017-08-14,76.578499,121.331605,7.378156,0.09812372,8.335663,0.5177862,2
Z,2017-08-15,156.08128,158.603044,8.294732,0.09236761,6.254371,3.348785,3
Z,2017-08-16,172.708808,201.263324,9.309333,0.09044616,3.515677,6.57094,6
Z,2017-08-17,120.263781,153.919656,8.313878,0.08980376,7.261844,186.5661,3
Z,2017-08-18,216.210467,152.916353,9.347937,0.0850127,7.490574,6.250761,5
Z,2017-08-19,140.619636,121.401193,8.716707,0.09255367,5.109391,17.84661,5
Z,2017-08-20,134.602157,143.917605,10.37815,0.09647003,8.41976,302.2521,3
Z,2017-08-21,128.595873,190.21401,8.390842,0.0917425,3.173197,77.64763,3
Z,2017-08-22,162.642952,124.0484,8.565782,0.1010482,8.709189,65.21473,6
Z,2017-08-23,211.147519,150.732628,8.134896,0.0819923,6.459703,38.06111,2
Z,2017-08-24,116.220803,142.808307,9.237872,0.08062034,7.993413,75.5951,9
Z,2017-08-25,115.612208,176.608845,9.828629,0.09511262,5.3374,146.5708,5
Z,2017-08-26,180.385338,167.457332,11.15309,0.08442278,3.102277,104.0109,1
Z,2017-08-27,98.719101,101.052098,10.62963,0.1009811,8.567841,21.93039,3
Z,2017-08-28,149.296187,120.346012,8.704314,0.09792186,3.262909,89.19028,11
Z,2017-08-29,102.469342,189.717785,9.749499,0.06979261,7.741044,4.088289,8
Z,2017-08-30,131.682648,160.394708,8.767582,0.1119736,6.049634,25.92228,5
Z,2017-08-31,178.746124,181.884647,9.971367,0.09389528,4.843395,0.6127972,4
Z,2017-09-01,100.736945,143.241174,10.17067,0.09825315,3.11221,24.82094,6
Z,2017-09-02,91.889836,108.374402,9.097826,0.08841195,8.833019,10.99073,7
Z,2017-09-03,119.366663,184.185323,10.17486,0.09322606,5.491012,2.954923,3
Z,2017-09-04,123.039796,143.877602,7.709426,0.08563603,4.915026,56.77264,15
Z,2017-09-05,170.699251,119.315745,7.353838,0.09336268,3.115902,70.01767,4
Z,2017-09-06,125.921617,131.02948,9.897983,0.1083455,3.996831,66.37119,7
Z,2017-09-07,115.130837,109.15326,8.672435,0.07724832,3.24402,6.161874,7
Z,2017-09-08,146.147135,153.446387,10.21508,0.07542015,8.067976,99.89801,8
Z,2017-09-09,142.423875,160.749106,9.207731,0.06907673,4.38397,34.08565,5
Z,2017-09-10,27.234451,131.976558,7.754816,0.09055454,6.917781,9.49609,3
Z,2017-09-11,148.576352,112.693112,9.133117,0.09891337,8.582083,76.91491,7
Z,2017-09-12,108.078122,136.764509,8.310174,0.0804553,6.962567,1.740248,8
Z,2017-09-13,116.779439,124.072787,9.641006,0.08733163,5.00566,44.4164,8
Z,2017-09-14,120.091145,129.212189,6.751074,0.08675131,5.047135,23.05598,4
Z,2017-09-15,75.588252,150.614021,9.531989,0.08266018,6.281213,92.54708,5
Z,2017-09-16,119.719591,129.536876,7.883699,0.08046747,4.292279,9.65494,5
Z,2017-09-17,75.429494,81.716647,8.363114,0.1128022,5.380091,36.26839,5
Z,2017-09-18,107.859504,165.338227,9.542049,0.09387749,3.180502,58.99825,9
Z,2017-09-19,105.461527,136.771512,8.650898,0.08161705,7.170731,25.50103,5
Z,2017-09-20,199.358785,119.298614,10.9255,0.08354338,7.858855,6.236992,6
Z,2017-09-21,142.896106,204.237176,9.423821,0.08599533,6.207127,79.24974,7
Z,2017-09-22,164.512843,163.261075,11.04784,0.09698153,7.037253,77.40559,8
Z,2017-09-23,149.10014,84.348426,10.34488,0.1029897,3.549876,48.98379,5
Z,2017-09-24,197.397659,164.939812,10.07309,0.08247058,5.657387,17.23633,5
Z,2017-09-25,151.063477,147.118222,9.167141,0.09192338,5.48238,0.7234181,4
Z,2017-09-26,143.025059,95.771721,8.993109,0.07384429,6.449857,21.71174,4
Z,2017-09-27,94.673237,175.69964,8.345214,0.09399715,7.389668,58.48981,10
Z,2017-09-28,139.822266,162.146256,6.872736,0.10589,8.459782,18.66498,6
Z,2017-09-29,110.19071,227.251653,6.230418,0.0755212,3.059981,74.57483,6
Z,2017-09-30,153.655315,152.029753,9.212587,0.09121667,7.737796,14.54121,10
Z,2017-10-01,150.45841,157.67146,10.30176,0.0838663,7.949875,30.58794,6
Z,2017-10-02,162.518324,181.888298,8.39102,0.08706711,5.6601,121.4658,11
Z,2017-10-03,146.0855,162.240647,8.986304,0.09633371,7.547919,30.77169,4
Z,2017-10-04,128.252505,120.828713,9.413259,0.1060197,5.483921,21.93077,6
Z,2017-10-05,143.766901,124.314143,10.62907,0.07853142,5.714424,71.31592,4
Z,2017-10-06,119.867561,123.997576,7.258761,0.07889007,3.215295,11.74878,6
Z,2017-10-07,150.011236,195.756335,8.72697,0.08723386,5.712216,55.3053,8
Z,2017-10-08,120.064886,125.67789,11.25087,0.08357482,8.277028,25.02925,7
Z,2017-10-09,136.353793,101.908975,8.31013,0.08889506,8.42925,186.1874,8
Z,2017-10-10,129.208266,173.962212,9.658291,0.09325178,5.851168,64.9555,4
Z,2017-10-11,190.215119,108.450522,9.41476,0.09471412,3.154918,34.02233,2
Z,2017-10-12,81.727641,158.027317,9.60187,0.1051724,4.710339,48.90514,7
Z,2017-10-13,152.696133,148.527667,9.089668,0.08596929,7.535947,13.52065,9
Z,2017-10-14,126.757182,204.17422,8.441308,0.09003283,3.858515,3.474455,10
Z,2017-10-15,102.099839,150.670441,8.165862,0.1083894,6.528627,49.92778,4
Z,2017-10-16,110.153689,142.566397,9.40505,0.105526,5.662005,18.24227,6
Z,2017-10-17,162.947817,127.607856,9.370923,0.08536832,3.877748,64.53302,6
Z,2017-10-18,166.471314,240.680319,8.227087,0.09512427,5.926863,124.7946,6
Z,2017-10-19,154.604562,145.933831,7.670159,0.09525163,3.53437,16.7523,7
Z,2017-10-20,158.489173,101.228861,7.095238,0.08965499,6.09667,81.48928,10
Z,2017-10-21,168.733088,172.624689,9.341577,0.07487273,3.620579,13.27282,1
Z,2017-10-22,171.38113,149.280649,8.558214,0.09603539,8.514979,50.62559,8
Z,2017-10-23,139.691162,166.794779,7.586935,0.09801759,8.170342,15.58909,5
Z,2017-10-24,115.455267,146.437666,7.260145,0.0880333,7.134614,62.76962,5
Z,2017-10-25,149.609208,135.384007,10.85793,0.100281,7.497376,47.54641,8
Z,2017-10-26,106.879514,111.967851,9.063182,0.08722541,5.997113,10.65793,2
Z,2017-10-27,142.261509,107.348777,8.713149,0.1108498,3.321633,139.5447,6
Z,2017-10-28,235.56568,145.729306,7.768301,0.08754326,8.149884,26.20851,6
Z,2017-10-29,107.527737,130.835571,9.147055,0.1072551,7.183415,13.92478,7
Z,2017-10-30,162.052801,107.860392,11.97744,0.1027585,7.885839,143.443,7
Z,2017-10-31,123.432397,165.775361,8.710128,0.08316402,3.28247,0.6165365,12
Z,2017-11-01,148.332061,98.491732,8.93882,0.09168654,3.728924,47.49299,7
Z,2017-11-02,220.432863,74.624912,10.60691,0.09632824,4.409459,70.5361,4
Z,2017-11-03,155.238665,170.647447,8.679391,0.07883543,3.746875,52.19115,4
Z,2017-11-04,146.403058,179.759764,9.678059,0.07873483,6.676079,134.3613,3
Z,2017-11-05,124.275494,136.598535,7.340613,0.09337778,3.273361,11.4809,6
Z,2017-11-06,98.907849,147.111077,8.086685,0.09811943,6.917035,10.12316,5
Z,2017-11-07,83.974632,200.153235,8.387921,0.07421014,7.338333,19.90305,6
Z,2017-11-08,153.415372,117.162539,9.891978,0.1015674,6.078063,49.1964,5
Z,2017-11-09,149.212939,165.626297,10.63123,0.1012972,3.958007,18.85005,5
Z,2017-11-10,163.869556,180.173863,9.181557,0.07558243,3.864376,39.88475,7
Z,2017-11-11,134.298364,162.940434,9.384758,0.09441508,5.037714,16.86236,2
Z,2017-11-12,149.829892,155.027101,8.658903,0.08006251,5.979722,41.71875,6
Z,2017-11-13,135.245809,163.865402,7.784723,0.0781398,3.958094,59.80664,10
Z,2017-11-14,89.483422,130.127663,10.12223,0.09684076,4.879896,72.32236,7
Z,2017-11-15,119.440724,158.28313,9.169035,0.09539097,3.843757,4.7904,9
Z,2017-11-16,110.222391,142.833694,8.767343,0.0880517,6.975291,62.80557,3
Z,2017-11-17,172.426846,174.64953,9.413371,0.07651137,3.655093,178.0503,4
Z,2017-11-18,104.423734,174.258916,7.083351,0.1035835,5.475758,3.766265,11
Z,2017-11-19,138.694439,162.618925,9.481597,0.08594978,4.259743,39.71942,9
Z,2017-11-20,127.850552,130.743529,8.228618,0.08800227,5.859177,149.5955,4
Z,2017-11-21,181.485893,190.23234,8.210452,0.08858179,4.398673,25.7707,5
Z,2017-11-22,95.120461,133.159163,9.307162,0.09221911,6.354499,0.6603832,9
Z,2017-11-23,144.520851,193.387883,9.0726,0.09080039,5.797387,19.7403,6
Z,2017-11-24,108.156822,178.601062,9.754137,0.09005291,6.639101,19.2672,5
Z,2017-11-25,143.221552,196.307921,9.638324,0.09624911,8.634903,207.0366,9
Z,2017-11-26,105.608397,156.721939,7.891159,0.09028048,5.081637,22.95578,9
Z,2017-11-27,150.913253,159.941678,8.767344,0.08791095,3.202231,40.08099,7
Z,2017-11-28,210.027734,124.194167,9.364498,0.06912549,8.027329,55.95754,3
Z,2017-11-29,112.269891,155.792609,8.566602,0.09477684,4.581635,72.1083,10
Z,2017-11-30,166.82292,121.305956,11.109,0.09736867,6.16011,185.9386,7
Z,2017-12-01,158.238753,157.417848,9.428311,0.09667651,4.965296,18.68947,6
Z,2017-12-02,130.88808,97.505702,9.114941,0.1080389,8.66767,87.92973,9
Z,2017-12-03,138.389314,118.062117,9.448466,0.1119686,5.710809,0.02616933,3
Z,2017-12-04,83.694439,110.405371,7.547828,0.09124811,6.987273,20.19519,4
Z,2017-12-05,214.274373,176.266254,10.1811,0.07391694,5.592977,9.972553,12
Z,2017-12-06,87.557302,207.462455,8.357896,0.09871152,8.893724,40.21011,5
Z,2017-12-07,190.414602,79.734834,9.553397,0.09758342,6.564837,20.4246,9
Z,2017-12-08,57.034627,134.720054,9.362482,0.0901377,7.412021,58.34697,6
Z,2017-12-09,113.569384,104.423758,7.397565,0.1046419,3.009307,37.90282,4
Z,2017-12-10,136.868199,102.386584,8.713774,0.08538281,7.380926,50.5047,5
Z,2017-12-11,90.772797,160.934274,9.887256,0.08633147,5.161317,14.22457,6
Z,2017-12-12,149.03441,66.887309,8.08214,0.08994579,8.933813,132.3221,7
Z,2017-12-13,138.793688,200.879411,9.262489,0.08279884,3.330133,17.50517,7
Z,2017-12-14,145.444462,110.779967,9.133878,0.09830495,3.605004,8.476407,7
Z,2017-12-15,126.868514,126.94753,8.880116,0.09776871,7.005883,51.84332,6
Z,2017-12-16,171.250867,162.562649,11.45876,0.09048393,4.581726,2.640318,4
Z,2017-12-17,122.282675,128.204096,9.164011,0.09946226,6.656382,19.44313,5
Z,2017-12-18,150.793862,148.790192,9.579757,0.07236216,5.354468,19.17125,10
Z,2017-12-19,177.160986,113.866882,9.350904,0.08451005,7.692574,12.19009,5
Z,2017-12-20,98.981311,131.397556,9.0273,0.1059268,4.768697,2.005587,3
Z,2017-12-21,169.113042,148.916474,8.983986,0.07558799,6.450218,0.9650579,4
Z,2017-12-22,118.676707,170.013595,7.762115,0.08104189,7.284059,33.83596,9
Z,2017-12-23,150.806109,197.046881,9.410172,0.09651514,7.912634,101.1897,6
Z,2017-12-24,99.723969,120.263124,6.903316,0.07938995,7.850214,44.11773,5
Z,2017-12-25,102.234511,117.746675,9.113566,0.0883152,4.388917,17.52503,4
Z,2017-12-26,208.894348,149.188455,8.424432,0.06810381,4.81104,234.7492,3
Z,2017-12-27,123.944437,189.010391,8.472339,0.08356855,6.027386,28.75587,3
Z,2017-12-28,148.784234,226.053595,10.66604,0.09711811,5.090796,28.62935,6
Z,2017-12-29,155.596251,200.846936,8.431913,0.08034489,8.931567,6.439981,7
Z,2017-12-30,87.066819,217.028648,9.602383,0.08886338,3.405876,90.17873,3
Z,2017-12-31,140.520522,143.354099,9.183523,0.1009488,8.654722,130.9947,4
Z,2018-01-01,168.83171,192.553999,9.560634,0.07442546,6.215424,172.3336,7
Z,2018-01-02,168.823052,164.01576,9.577305,0.1025375,4.797631,62.77785,7
Z,2018-01-03,101.704076,185.465234,9.409932,0.08717565,4.513239,2.454851,11
Z,2018-01-04,110.729007,112.433118,8.50778,0.1107691,5.605127,56.38548,16
Z,2018-01-05,201.778213,177.494167,8.656461,0.07543724,4.268614,25.50176,8
Z,2018-01-06,171.889158,153.818477,8.79638,0.07012549,8.654853,56.04611,7
Z,2018-01-07,136.592321,123.915443,8.961528,0.09549293,7.327351,79.56666,10
Z,2018-01-08,132.398818,105.177593,9.126765,0.07581275,7.028606,11.60707,3
Z,2018-01-09,93.326404,140.885007,7.823224,0.08472817,5.790952,10.52491,3
Z,2018-01-10,169.155478,199.352559,11.55176,0.08328431,7.170515,49.77695,5
Z,2018-01-11,165.658791,142.982297,7.530643,0.08997108,8.986928,41.55217,11
Z,2018-01-12,126.367074,144.51696,9.082503,0.09244706,7.501553,21.72956,9
Z,2018-01-13,182.935995,141.022827,8.867702,0.08609876,5.672664,8.50458,5
Z,2018-01-14,137.511721,161.197538,7.736495,0.09197216,4.35707,16.57398,6
Z,2018-01-15,193.332223,113.716385,8.18113,0.08619272,5.823279,50.00304,6
Z,2018-01-16,139.752144,179.045567,8.052521,0.09377351,7.671779,52.16348,5
Z,2018-01-17,178.689924,148.816259,10.35089,0.08739874,6.258367,22.54293,3
Z,2018-01-18,175.90039,121.667651,9.395307,0.07406922,6.737695,101.448,7
Z,2018-01-19,127.603632,124.932577,9.321249,0.09503622,5.134992,45.80549,6
Z,2018-01-20,124.189753,149.347058,12.76471,0.09977623,3.788613,166.3545,6
Z,2018-01-21,181.716143,192.364596,11.07853,0.08925537,4.802866,46.15511,6
Z,2018-01-22,77.136982,102.883322,8.038934,0.105471,6.570492,112.4388,1
Z,2018-01-23,161.827735,106.866405,9.020688,0.09770225,5.784645,61.83333,11
Z,2018-01-24,134.556077,225.231992,7.830552,0.08527899,4.001538,11.24784,6
Z,2018-01-25,139.972255,121.120543,10.16981,0.08770602,6.079054,67.24391,5
Z,2018-01-26,124.322021,165.446812,8.459999,0.09580709,6.068495,153.1767,10
Z,2018-01-27,147.862204,171.68308,8.406408,0.06090554,7.951484,42.62392,8
Z,2018-01-28,168.546306,197.00283,10.08612,0.07901693,7.806694,71.94377,5
Z,2018-01-29,130.711286,95.369612,8.65375,0.1053016,7.391807,16.124,11
Z,2018-01-30,114.945407,109.42406,10.12076,0.08413508,6.293637,115.6725,9
Z,2018-01-31,165.093076,112.553533,10.14316,0.101584,8.490197,19.68421,3
Z,2018-02-01,137.156356,184.672782,9.094524,0.09726739,4.81949,66.36412,7
Z,2018-02-02,140.843034,187.005127,10.22856,0.09205848,7.278941,33.32956,4
Z,2018-02-03,78.746096,164.951921,7.471549,0.0818762,6.994562,31.10354,3
Z,2018-02-04,83.51734,118.129814,7.907331,0.1031289,8.956045,79.76024,4
Z,2018-02-05,79.547803,185.335251,8.561589,0.08881315,3.284057,181.4936,4
Z,2018-02-06,164.133754,170.618234,9.014912,0.08241938,4.653782,37.74483,5
Z,2018-02-07,89.446848,161.985975,9.322027,0.08876272,8.494037,77.26385,5
Z,2018-02-08,82.768092,140.171683,7.66759,0.08427074,6.771064,15.62566,4
Z,2018-02-09,143.589574,216.789202,8.721986,0.08012917,6.937409,18.8394,7
Z,2018-02-10,163.983827,146.477268,8.801774,0.09050672,4.15822,12.74919,3
Z,2018-02-11,111.335018,130.721337,9.125323,0.1093933,6.830595,61.65628,5
Z,2018-02-12,123.546488,76.797044,8.531233,0.09412926,3.753876,59.23478,4
Z,2018-02-13,136.449983,116.997568,9.716722,0.1001271,4.697297,10.77356,7
Z,2018-02-14,130.948664,88.460659,9.651142,0.1017142,8.609583,1.096295,5
Z,2018-02-15,109.336533,118.599026,8.653822,0.1027176,7.307298,63.58533,8
Z,2018-02-16,179.010296,132.889405,8.871015,0.1020228,4.991138,25.59952,8
Z,2018-02-17,137.771907,154.504801,9.836402,0.08616555,7.508889,113.3858,5
Z,2018-02-18,162.420758,202.796359,9.778786,0.07957976,5.249248,129.232,10
Z,2018-02-19,160.922482,206.587368,8.25646,0.08118311,5.252841,33.58219,2
Z,2018-02-20,155.269353,133.974758,8.506716,0.091064,4.058114,2.368595,5
Z,2018-02-21,183.73018,179.367246,10.64761,0.07724095,5.272792,36.41259,4
Z,2018-02-22,170.053708,140.029607,8.169516,0.09908454,5.568871,6.190381,3
Z,2018-02-23,109.375165,102.355231,8.503512,0.07632707,8.94472,65.773,7
Z,2018-02-24,139.363373,111.226944,7.5458,0.07747759,6.770296,123.0973,3
Z,2018-02-25,146.211521,105.710853,8.915339,0.1127211,7.131329,22.11002,8
Z,2018-02-26,128.312935,160.540761,8.403528,0.08403956,5.227738,38.18359,7
Z,2018-02-27,178.577358,189.042688,9.012595,0.08203161,4.150339,50.16287,5
Z,2018-02-28,109.439846,119.028417,8.652314,0.1013066,6.207596,3.843005,5
Z,2018-03-01,160.327549,74.91631,7.251039,0.0923836,8.870959,40.04736,7
Z,2018-03-02,125.861401,189.67947,9.938902,0.07749111,7.418138,131.4132,8
Z,2018-03-03,111.034922,168.971723,9.930309,0.07574348,5.716563,10.87546,5
Z,2018-03-04,87.119065,187.919662,8.416406,0.08177049,3.083274,47.46613,4
Z,2018-03-05,131.898968,216.377699,9.514974,0.07899707,3.524777,48.98751,5
Z,2018-03-06,197.042706,201.472749,9.350849,0.08115396,8.151001,23.47211,6
Z,2018-03-07,95.589817,197.992256,8.602221,0.09198398,8.390174,3.217469,7
Z,2018-03-08,155.026364,177.504932,9.203193,0.08793218,4.448313,5.584517,9
Z,2018-03-09,138.570189,97.666771,9.629811,0.09036675,8.201557,2.079892,4
Z,2018-03-10,168.98212,167.297745,10.29282,0.09507257,5.280935,7.003804,7
Z,2018-03-11,164.205957,92.205329,8.850146,0.09477925,3.245425,34.13758,4
Z,2018-03-12,134.60653,134.838143,8.41105,0.07482658,4.43025,16.41687,6
Z,2018-03-13,73.621356,171.083273,7.773907,0.1086687,5.873063,5.732392,6
Z,2018-03-14,100.717443,184.945501,9.229364,0.07670951,5.130604,34.08429,5
Z,2018-03-15,189.879028,141.612641,9.018463,0.07559153,8.322537,39.91997,6
Z,2018-03-16,142.782376,145.840936,9.501755,0.08825026,5.407041,150.2664,9
Z,2018-03-17,149.9943,173.088843,8.917282,0.08579509,3.229361,27.85629,4
Z,2018-03-18,205.348322,86.119645,8.324247,0.100365,3.557829,129.0714,5
Z,2018-03-19,164.522926,157.311606,8.767521,0.09099092,7.713803,83.92161,1
Z,2018-03-20,169.518687,57.600898,10.49186,0.09225985,7.481786,8.33539,7
Z,2018-03-21,44.863609,122.986546,7.966082,0.09693733,5.986385,16.64053,7
Z,2018-03-22,120.95341,180.066938,8.367765,0.08595906,3.123134,15.27157,6
Z,2018-03-23,83.992479,150.517789,8.943913,0.0772836,4.306126,18.98619,8
Z,2018-03-24,93.699645,164.799638,8.253296,0.08117707,8.434205,18.55943,5
Z,2018-03-25,204.419979,202.033235,8.184167,0.07625815,6.03491,65.56286,8
Z,2018-03-26,49.998475,130.729557,7.424496,0.08925272,4.096934,61.18153,7
Z,2018-03-27,137.376952,155.349924,9.756436,0.1036831,3.213299,68.12553,6
