Date,kWh produced,On/Off,location,type,ID
2016-12-24,46.961591,1,391,2,15
2016-12-25,26.234884,1,391,2,15
2016-12-26,46.233612,1,391,2,15
2016-12-27,87.537237,1,391,2,15
2016-12-28,58.407901,1,391,2,15
2016-12-29,92.575753,1,391,2,15
2016-12-30,95.662622,1,391,2,15
2016-12-31,4.120105,1,391,2,15
2017-01-01,64.967529,1,391,2,15
2017-01-02,70.229508,1,391,2,15
2017-01-03,55.593773,1,391,2,15
2017-01-04,62.518948,1,391,2,15
2017-01-05,98.643049,1,391,2,15
2017-01-06,134.379559,1,391,2,15
2017-01-07,26.3804,1,391,2,15
2017-01-08,49.953593,1,391,2,15
2017-01-09,27.810268,1,391,2,15
2017-01-10,54.442676,1,391,2,15
2017-01-11,15.473788,1,391,2,15
2017-01-12,93.946218,1,391,2,15
2017-01-13,72.049713,1,391,2,15
2017-01-14,48.198689,1,391,2,15
2017-01-15,83.770562,1,391,2,15
2017-01-16,46.686675,1,391,2,15
2017-01-17,127.55908,1,391,2,15
2017-01-18,66.353405,1,391,2,15
2017-01-19,145.860707,1,391,2,15
2017-01-20,81.496836,1,391,2,15
2017-01-21,104.817342,1,391,2,15
2017-01-22,117.338092,1,391,2,15
2017-01-23,18.620768,1,391,2,15
2017-01-24,8.988604,1,391,2,15
2017-01-25,50.686646,1,391,2,15
2017-01-26,138.77451,1,391,2,15
2017-01-27,122.422036,1,391,2,15
2017-01-28,103.627261,1,391,2,15
2017-01-29,88.371985,1,391,2,15
2017-01-30,38.988678,1,391,2,15
2017-01-31,23.256833,1,391,2,15
2017-02-01,122.392836,1,391,2,15
2017-02-02,157.534666,1,391,2,15
2017-02-03,42.153083,1,391,2,15
2017-02-04,55.773344,1,391,2,15
2017-02-05,142.872461,1,391,2,15
2017-02-06,110.223709,1,391,2,15
2017-02-07,42.059758,1,391,2,15
2017-02-08,83.875618,1,391,2,15
2017-02-09,65.281054,1,391,2,15
2017-02-10,35.835685,1,391,2,15
2017-02-11,53.172644,1,391,2,15
2017-02-12,109.47159,1,391,2,15
2017-02-13,177.529793,1,391,2,15
2017-02-14,199.065272,1,391,2,15
2017-02-15,0.0,0,391,2,15
2017-02-16,142.049266,1,391,2,15
2017-02-17,44.405371,1,391,2,15
2017-02-18,142.906373,1,391,2,15
2017-02-19,46.816194,1,391,2,15
2017-02-20,17.376776,1,391,2,15
2017-02-21,162.774573,1,391,2,15
2017-02-22,30.036921,1,391,2,15
2017-02-23,57.97236,1,391,2,15
2017-02-24,181.594114,1,391,2,15
2017-02-25,130.955491,1,391,2,15
2017-02-26,89.044862,1,391,2,15
2017-02-27,76.808415,1,391,2,15
2017-02-28,122.92876,1,391,2,15
2017-03-01,123.570767,1,391,2,15
2017-03-02,63.176038,1,391,2,15
2017-03-03,119.684191,1,391,2,15
2017-03-04,120.034583,1,391,2,15
2017-03-05,167.286679,1,391,2,15
2017-03-06,72.905412,1,391,2,15
2017-03-07,98.937765,1,391,2,15
2017-03-08,45.774344,1,391,2,15
2017-03-09,102.182056,1,391,2,15
2017-03-10,276.668737,1,391,2,15
2017-03-11,235.70792,1,391,2,15
2017-03-12,282.567008,1,391,2,15
2017-03-13,241.854499,1,391,2,15
2017-03-14,0.0,0,391,2,15
2017-03-15,255.13647,1,391,2,15
2017-03-16,319.797206,1,391,2,15
2017-03-17,158.696804,1,391,2,15
2017-03-18,40.042623,1,391,2,15
2017-03-19,41.808049,1,391,2,15
2017-03-20,117.424719,1,391,2,15
2017-03-21,246.965372,1,391,2,15
2017-03-22,332.764346,1,391,2,15
2017-03-23,333.405671,1,391,2,15
2017-03-24,311.672259,1,391,2,15
2017-03-25,378.560333,1,391,2,15
2017-03-26,326.731856,1,391,2,15
2017-03-27,426.772228,1,391,2,15
2017-03-28,386.611877,1,391,2,15
2017-03-29,181.350943,1,391,2,15
2017-03-30,375.039836,1,391,2,15
2017-03-31,345.646779,1,391,2,15
2017-04-01,160.487509,1,391,2,15
2017-04-02,344.633671,1,391,2,15
2017-04-03,281.680171,1,391,2,15
2017-04-04,385.309609,1,391,2,15
2017-04-05,267.588078,1,391,2,15
2017-04-06,155.135502,1,391,2,15
2017-04-07,171.139579,1,391,2,15
2017-04-08,287.641983,1,391,2,15
2017-04-09,464.736268,1,391,2,15
2017-04-10,250.480515,1,391,2,15
2017-04-11,285.465133,1,391,2,15
2017-04-12,169.922053,1,391,2,15
2017-04-13,290.398621,1,391,2,15
2017-04-14,148.301895,1,391,2,15
2017-04-15,203.831151,1,391,2,15
2017-04-16,236.606839,1,391,2,15
2017-04-17,332.439936,1,391,2,15
2017-04-18,390.294395,1,391,2,15
2017-04-19,400.454844,1,391,2,15
2017-04-20,489.780086,1,391,2,15
2017-04-21,173.120541,1,391,2,15
2017-04-22,277.727562,1,391,2,15
2017-04-23,265.73797,1,391,2,15
2017-04-24,307.854696,1,391,2,15
2017-04-25,419.713174,1,391,2,15
2017-04-26,364.594516,1,391,2,15
2017-04-27,361.105316,1,391,2,15
2017-04-28,228.306448,1,391,2,15
2017-04-29,472.351305,1,391,2,15
2017-04-30,566.742094,1,391,2,15
2017-05-01,157.675822,1,391,2,15
2017-05-02,192.795754,1,391,2,15
2017-05-03,259.095268,1,391,2,15
2017-05-04,282.440201,1,391,2,15
2017-05-05,143.010991,1,391,2,15
2017-05-06,528.38442,1,391,2,15
2017-05-07,207.357562,1,391,2,15
2017-05-08,199.610422,1,391,2,15
2017-05-09,478.493811,1,391,2,15
2017-05-10,632.162237,1,391,2,15
2017-05-11,403.690186,1,391,2,15
2017-05-12,387.065335,1,391,2,15
2017-05-13,421.938437,1,391,2,15
2017-05-14,416.276049,1,391,2,15
2017-05-15,579.823804,1,391,2,15
2017-05-16,398.27974,1,391,2,15
2017-05-17,597.070814,1,391,2,15
2017-05-18,178.560903,1,391,2,15
2017-05-19,158.017995,1,391,2,15
2017-05-20,511.978211,1,391,2,15
2017-05-21,475.009776,1,391,2,15
2017-05-22,598.761804,1,391,2,15
2017-05-23,560.113321,1,391,2,15
2017-05-24,388.085473,1,391,2,15
2017-05-25,601.736139,1,391,2,15
2017-05-26,630.620973,1,391,2,15
2017-05-27,658.828675,1,391,2,15
2017-05-28,445.297666,1,391,2,15
2017-05-29,549.730416,1,391,2,15
2017-05-30,394.558992,1,391,2,15
2017-05-31,456.637894,1,391,2,15
2017-06-01,617.747798,1,391,2,15
2017-06-02,552.495854,1,391,2,15
2017-06-03,322.946379,1,391,2,15
2017-06-04,412.712297,1,391,2,15
2017-06-05,490.624885,1,391,2,15
2017-06-06,405.935927,1,391,2,15
2017-06-07,311.163331,1,391,2,15
2017-06-08,448.260132,1,391,2,15
2017-06-09,323.206567,1,391,2,15
2017-06-10,598.196822,1,391,2,15
2017-06-11,459.097273,1,391,2,15
2017-06-12,272.911807,1,391,2,15
2017-06-13,385.496419,1,391,2,15
2017-06-14,670.044521,1,391,2,15
2017-06-15,543.974244,1,391,2,15
2017-06-16,347.29083,1,391,2,15
2017-06-17,186.205594,1,391,2,15
2017-06-18,526.864858,1,391,2,15
2017-06-19,667.296784,1,391,2,15
2017-06-20,596.506268,1,391,2,15
2017-06-21,622.514056,1,391,2,15
2017-06-22,545.156129,1,391,2,15
2017-06-23,408.553853,1,391,2,15
2017-06-24,193.038198,1,391,2,15
2017-06-25,0.0,0,391,2,15
2017-06-26,581.75111,1,391,2,15
2017-06-27,184.625505,1,391,2,15
2017-06-28,217.858754,1,391,2,15
2017-06-29,271.054945,1,391,2,15
2017-06-30,314.27671,1,391,2,15
2017-07-01,124.982714,1,391,2,15
2017-07-02,313.273155,1,391,2,15
2017-07-03,468.529453,1,391,2,15
2017-07-04,401.405752,1,391,2,15
2017-07-05,530.259869,1,391,2,15
2017-07-06,428.187381,1,391,2,15
2017-07-07,505.273755,1,391,2,15
2017-07-08,375.727006,1,391,2,15
2017-07-09,604.098683,1,391,2,15
2017-07-10,426.395419,1,391,2,15
2017-07-11,395.938179,1,391,2,15
2017-07-12,158.431338,1,391,2,15
2017-07-13,492.422799,1,391,2,15
2017-07-14,300.540116,1,391,2,15
2017-07-15,355.71214,1,391,2,15
2017-07-16,223.211528,1,391,2,15
2017-07-17,549.977302,1,391,2,15
2017-07-18,588.242384,1,391,2,15
2017-07-19,370.329768,1,391,2,15
2017-07-20,336.392827,1,391,2,15
2017-07-21,604.675135,1,391,2,15
2017-07-22,514.814335,1,391,2,15
2017-07-23,380.617745,1,391,2,15
2017-07-24,365.081509,1,391,2,15
2017-07-25,205.762165,1,391,2,15
2017-07-26,382.136476,1,391,2,15
2017-07-27,327.521932,1,391,2,15
2017-07-28,271.22465,1,391,2,15
2017-07-29,264.046549,1,391,2,15
2017-07-30,390.580955,1,391,2,15
2017-07-31,458.52657,1,391,2,15
2017-08-01,214.47446,1,391,2,15
2017-08-02,291.719484,1,391,2,15
2017-08-03,329.338202,1,391,2,15
2017-08-04,320.110542,1,391,2,15
2017-08-05,245.335106,1,391,2,15
2017-08-06,481.773951,1,391,2,15
2017-08-07,544.088245,1,391,2,15
2017-08-08,161.051762,1,391,2,15
2017-08-09,407.339321,1,391,2,15
2017-08-10,94.973669,1,391,2,15
2017-08-11,249.490985,1,391,2,15
2017-08-12,143.298072,1,391,2,15
2017-08-13,269.471684,1,391,2,15
2017-08-14,474.378875,1,391,2,15
2017-08-15,177.400722,1,391,2,15
2017-08-16,319.946717,1,391,2,15
2017-08-17,121.917518,1,391,2,15
2017-08-18,184.459307,1,391,2,15
2017-08-19,269.091497,1,391,2,15
2017-08-20,310.437843,1,391,2,15
2017-08-21,441.469235,1,391,2,15
2017-08-22,444.498197,1,391,2,15
2017-08-23,440.227174,1,391,2,15
2017-08-24,250.273253,1,391,2,15
2017-08-25,368.354072,1,391,2,15
2017-08-26,340.25116,1,391,2,15
2017-08-27,440.627025,1,391,2,15
2017-08-28,418.77104,1,391,2,15
2017-08-29,421.427865,1,391,2,15
2017-08-30,206.900202,1,391,2,15
2017-08-31,252.051798,1,391,2,15
2017-09-01,357.542997,1,391,2,15
2017-09-02,356.397555,1,391,2,15
2017-09-03,360.900647,1,391,2,15
2017-09-04,346.751542,1,391,2,15
2017-09-05,188.396579,1,391,2,15
2017-09-06,233.663574,1,391,2,15
2017-09-07,205.830563,1,391,2,15
2017-09-08,77.615513,1,391,2,15
2017-09-09,191.923365,1,391,2,15
2017-09-10,338.253297,1,391,2,15
2017-09-11,273.967596,1,391,2,15
2017-09-12,310.185048,1,391,2,15
2017-09-13,251.054978,1,391,2,15
2017-09-14,183.632417,1,391,2,15
2017-09-15,233.251577,1,391,2,15
2017-09-16,325.319042,1,391,2,15
2017-09-17,278.140706,1,391,2,15
2017-09-18,185.196164,1,391,2,15
2017-09-19,148.718373,1,391,2,15
2017-09-20,249.173842,1,391,2,15
2017-09-21,301.706353,1,391,2,15
2017-09-22,218.970164,1,391,2,15
2017-09-23,219.657024,1,391,2,15
2017-09-24,278.362849,1,391,2,15
2017-09-25,261.590535,1,391,2,15
2017-09-26,207.718312,1,391,2,15
2017-09-27,291.426471,1,391,2,15
2017-09-28,144.831141,1,391,2,15
2017-09-29,238.778424,1,391,2,15
2017-09-30,32.229983,1,391,2,15
2017-10-01,230.236928,1,391,2,15
2017-10-02,164.738845,1,391,2,15
2017-10-03,161.840223,1,391,2,15
2017-10-04,117.06674,1,391,2,15
2017-10-05,170.314897,1,391,2,15
2017-10-06,160.808422,1,391,2,15
2017-10-07,60.634677,1,391,2,15
2017-10-08,114.132621,1,391,2,15
2017-10-09,86.237731,1,391,2,15
2017-10-10,86.538651,1,391,2,15
2017-10-11,87.673906,1,391,2,15
2017-10-12,175.582432,1,391,2,15
2017-10-13,169.278529,1,391,2,15
2017-10-14,222.938625,1,391,2,15
2017-10-15,226.85173,1,391,2,15
2017-10-16,186.375793,1,391,2,15
2017-10-17,117.393943,1,391,2,15
2017-10-18,189.925296,1,391,2,15
2017-10-19,195.15762,1,391,2,15
2017-10-20,104.578025,1,391,2,15
2017-10-21,111.930528,1,391,2,15
2017-10-22,107.417299,1,391,2,15
2017-10-23,130.312122,1,391,2,15
2017-10-24,57.951462,1,391,2,15
2017-10-25,51.542761,1,391,2,15
2017-10-26,101.059421,1,391,2,15
2017-10-27,172.223281,1,391,2,15
2017-10-28,43.347333,1,391,2,15
2017-10-29,136.762952,1,391,2,15
2017-10-30,175.359051,1,391,2,15
2017-10-31,43.530468,1,391,2,15
2017-11-01,111.09676,1,391,2,15
2017-11-02,105.479309,1,391,2,15
2017-11-03,87.341813,1,391,2,15
2017-11-04,142.921905,1,391,2,15
2017-11-05,106.106711,1,391,2,15
2017-11-06,160.590809,1,391,2,15
2017-11-07,125.943036,1,391,2,15
2017-11-08,11.231661,1,391,2,15
2017-11-09,86.5409,1,391,2,15
2017-11-10,57.081437,1,391,2,15
2017-11-11,47.4812,1,391,2,15
2017-11-12,56.670018,1,391,2,15
2017-11-13,122.309801,1,391,2,15
2017-11-14,73.585852,1,391,2,15
2017-11-15,41.198734,1,391,2,15
2017-11-16,61.450797,1,391,2,15
2017-11-17,120.266491,1,391,2,15
2017-11-18,48.97275,1,391,2,15
2017-11-19,106.31108,1,391,2,15
2017-11-20,5.351764,1,391,2,15
2017-11-21,13.95202,1,391,2,15
2017-11-22,84.237177,1,391,2,15
2017-11-23,66.263409,1,391,2,15
2017-11-24,54.575318,1,391,2,15
2017-11-25,84.481611,1,391,2,15
2017-11-26,41.264723,1,391,2,15
2017-11-27,38.336905,1,391,2,15
2017-11-28,105.034355,1,391,2,15
2017-11-29,35.35008,1,391,2,15
2017-11-30,35.992771,1,391,2,15
2017-12-01,44.19722,1,391,2,15
2017-12-02,6.834153,1,391,2,15
2017-12-03,17.990525,1,391,2,15
2017-12-04,45.266727,1,391,2,15
2017-12-05,22.438781,1,391,2,15
2017-12-06,35.855524,1,391,2,15
2017-12-07,18.096683,1,391,2,15
2017-12-08,20.526819,1,391,2,15
2017-12-09,49.913023,1,391,2,15
2017-12-10,0.0,1,391,2,15
2017-12-11,11.900992,1,391,2,15
2017-12-12,38.27679,1,391,2,15
2017-12-13,0.0,1,391,2,15
2017-12-14,36.55468,1,391,2,15
2017-12-15,14.664416,1,391,2,15
2017-12-16,77.425238,1,391,2,15
2017-12-17,58.858677,1,391,2,15
2017-12-18,9.857453,1,391,2,15
2017-12-19,48.323359,1,391,2,15
2017-12-20,2.686873,1,391,2,15
2017-12-21,0.0,1,391,2,15
2017-12-22,9.081528,1,391,2,15
2017-12-23,15.711582,1,391,2,15
2017-12-24,20.197643,1,391,2,15
2017-12-25,0.0,1,391,2,15
2017-12-26,36.644389,1,391,2,15
2017-12-27,21.522292,1,391,2,15
2017-12-28,84.761185,1,391,2,15
2017-12-29,28.115944,1,391,2,15
2017-12-30,31.987861,1,391,2,15
2017-12-31,49.303945,1,391,2,15
2018-01-01,38.918766,1,391,2,15
2018-01-02,38.393373,1,391,2,15
2018-01-03,20.604987,1,391,2,15
2018-01-04,0.462141,1,391,2,15
2018-01-05,54.445603,1,391,2,15
2018-01-06,50.668961,1,391,2,15
2018-01-07,41.882949,1,391,2,15
2018-01-08,74.052931,1,391,2,15
2018-01-09,58.496528,1,391,2,15
2018-01-10,37.500375,1,391,2,15
2018-01-11,10.269396,1,391,2,15
2018-01-12,18.325863,1,391,2,15
2018-01-13,53.243345,1,391,2,15
2018-01-14,93.71052,1,391,2,15
2018-01-15,30.131671,1,391,2,15
2018-01-16,58.397728,1,391,2,15
2018-01-17,15.07369,1,391,2,15
2018-01-18,21.619548,1,391,2,15
2018-01-19,85.126151,1,391,2,15
2018-01-20,33.639209,1,391,2,15
2018-01-21,84.599855,1,391,2,15
2018-01-22,53.064969,1,391,2,15
2018-01-23,49.02355,1,391,2,15
2018-01-24,0.247317,1,391,2,15
2018-01-25,75.576727,1,391,2,15
2018-01-26,49.393179,1,391,2,15
2018-01-27,82.509292,1,391,2,15
2018-01-28,38.763457,1,391,2,15
2018-01-29,25.934078,1,391,2,15
2018-01-30,104.361371,1,391,2,15
2018-01-31,34.201506,1,391,2,15
2018-02-01,57.741796,1,391,2,15
2018-02-02,59.994995,1,391,2,15
2018-02-03,106.447565,1,391,2,15
2018-02-04,58.185586,1,391,2,15
2018-02-05,153.728089,1,391,2,15
2018-02-06,97.734793,1,391,2,15
2018-02-07,171.635914,1,391,2,15
2018-02-08,203.868597,1,391,2,15
2018-02-09,115.358095,1,391,2,15
2018-02-10,27.211532,1,391,2,15
2018-02-11,79.837109,1,391,2,15
2018-02-12,142.164197,1,391,2,15
2018-02-13,209.829069,1,391,2,15
2018-02-14,202.401362,1,391,2,15
2018-02-15,27.003722,1,391,2,15
2018-02-16,229.400896,1,391,2,15
2018-02-17,123.214844,1,391,2,15
2018-02-18,205.186069,1,391,2,15
2018-02-19,86.947219,1,391,2,15
2018-02-20,161.747746,1,391,2,15
2018-02-21,217.296239,1,391,2,15
2018-02-22,243.721828,1,391,2,15
2018-02-23,262.638496,1,391,2,15
2018-02-24,215.962432,1,391,2,15
2018-02-25,251.528486,1,391,2,15
2018-02-26,152.412266,1,391,2,15
2018-02-27,251.473609,1,391,2,15
2018-02-28,265.705667,1,391,2,15
2018-03-01,223.841331,1,391,2,15
2018-03-02,136.495437,1,391,2,15
2018-03-03,133.587007,1,391,2,15
2018-03-04,188.083975,1,391,2,15
2018-03-05,229.954066,1,391,2,15
2018-03-06,173.524533,1,391,2,15
2018-03-07,128.02747,1,391,2,15
2018-03-08,92.834214,1,391,2,15
2018-03-09,202.471769,1,391,2,15
2018-03-10,144.311963,1,391,2,15
2018-03-11,81.76924,1,391,2,15
2018-03-12,153.27224,1,391,2,15
2018-03-13,19.796393,1,391,2,15
2018-03-14,273.966073,1,391,2,15
2018-03-15,174.807681,1,391,2,15
2018-03-16,36.504308,1,391,2,15
2018-03-17,74.274684,1,391,2,15
2018-03-18,117.355772,1,391,2,15
2018-03-19,381.81225,1,391,2,15
2018-03-20,398.081443,1,391,2,15
2018-03-21,178.744285,1,391,2,15
2018-03-22,74.197774,1,391,2,15
2018-03-23,84.394687,1,391,2,15
2018-03-24,353.004356,1,391,2,15
2018-03-25,324.372952,1,391,2,15
2018-03-26,305.485641,1,391,2,15
2018-03-27,171.106125,1,391,2,15
2018-03-28,87.260302,1,391,2,15
2018-03-29,249.303734,1,391,2,15
2018-03-30,278.218698,1,391,2,15
2018-03-31,324.696526,1,391,2,15
2018-04-01,43.452846,1,391,2,15
2018-04-02,229.545271,1,391,2,15
2018-04-03,220.463333,1,391,2,15
2018-04-04,157.766376,1,391,2,15
2018-04-05,170.888002,1,391,2,15
2018-04-06,485.173527,1,391,2,15
2018-04-07,411.436519,1,391,2,15
2018-04-08,335.312145,1,391,2,15
2018-04-09,191.128396,1,391,2,15
2018-04-10,263.888591,1,391,2,15
2018-04-11,90.405731,1,391,2,15
2018-04-12,266.810974,1,391,2,15
2018-04-13,187.966243,1,391,2,15
2018-04-14,366.767857,1,391,2,15
2018-04-15,317.909414,1,391,2,15
2018-04-16,356.864769,1,391,2,15
2018-04-17,482.078596,1,391,2,15
2018-04-18,504.287629,1,391,2,15
2018-04-19,520.325864,1,391,2,15
2018-04-20,0.0,0,391,2,15
2018-04-21,481.639513,1,391,2,15
2018-04-22,447.422084,1,391,2,15
2018-04-23,447.517029,1,391,2,15
2018-04-24,199.643683,1,391,2,15
2018-04-25,243.418295,1,391,2,15
2018-04-26,382.979807,1,391,2,15
2018-04-27,385.578196,1,391,2,15
2018-04-28,276.147646,1,391,2,15
2018-04-29,276.337553,1,391,2,15
2018-04-30,225.447927,1,391,2,15
2018-05-01,433.936718,1,391,2,15
2018-05-02,565.85444,1,391,2,15
2018-05-03,544.684362,1,391,2,15
2018-05-04,555.111511,1,391,2,15
2018-05-05,591.376799,1,391,2,15
2018-05-06,592.405928,1,391,2,15
2018-05-07,576.427531,1,391,2,15
2018-05-08,589.266548,1,391,2,15
2018-05-09,545.002543,1,391,2,15
2018-05-10,287.137026,1,391,2,15
2018-05-11,487.426788,1,391,2,15
2018-05-12,505.926123,1,391,2,15
2018-05-13,141.168524,1,391,2,15
2018-05-14,485.066674,1,391,2,15
2018-05-15,594.373342,1,391,2,15
2018-05-16,449.330133,1,391,2,15
2018-05-17,573.084041,1,391,2,15
2018-05-18,480.726909,1,391,2,15
2018-05-19,352.626771,1,391,2,15
2018-05-20,562.904806,1,391,2,15
2018-05-21,518.117926,1,391,2,15
2018-05-22,357.281754,1,391,2,15
2018-05-23,384.690977,1,391,2,15
2018-05-24,290.984515,1,391,2,15
2018-05-25,511.426341,1,391,2,15
2018-05-26,590.90263,1,391,2,15
2018-05-27,319.778318,1,391,2,15
2018-05-28,578.892729,1,391,2,15
2018-05-29,416.838752,1,391,2,15
2018-05-30,503.623614,1,391,2,15
2018-05-31,337.197465,1,391,2,15
2018-06-01,76.002549,1,391,2,15
2018-06-02,243.347386,1,391,2,15
2018-06-03,428.535383,1,391,2,15
2018-06-04,603.645993,1,391,2,15
2018-06-05,287.159401,1,391,2,15
2018-06-06,629.18219,1,391,2,15
2018-06-07,438.169038,1,391,2,15
2018-06-08,230.131751,1,391,2,15
2018-06-09,547.469773,1,391,2,15
2018-06-10,490.141002,1,391,2,15
2018-06-11,513.588488,1,391,2,15
2018-06-12,245.496773,1,391,2,15
2018-06-13,277.586828,1,391,2,15
2018-06-14,372.390831,1,391,2,15
2018-06-15,423.438991,1,391,2,15
2018-06-16,399.351369,1,391,2,15
2018-06-17,308.438005,1,391,2,15
2018-06-18,246.639917,1,391,2,15
2018-06-19,186.468326,1,391,2,15
2018-06-20,589.126964,1,391,2,15
2018-06-21,468.154194,1,391,2,15
2018-06-22,309.352463,1,391,2,15
2018-06-23,314.784668,1,391,2,15
2018-06-24,333.693186,1,391,2,15
2018-06-25,405.485147,1,391,2,15
2018-06-26,588.903034,1,391,2,15
2018-06-27,594.096744,1,391,2,15
2018-06-28,601.179945,1,391,2,15
2018-06-29,652.512608,1,391,2,15
2018-06-30,653.774923,1,391,2,15
2018-07-01,694.639279,1,391,2,15
2018-07-02,689.246132,1,391,2,15
2018-07-03,648.462015,1,391,2,15
2018-07-04,506.252979,1,391,2,15
2018-07-05,551.625235,1,391,2,15
2018-07-06,430.080138,1,391,2,15
2018-07-07,601.683295,1,391,2,15
2018-07-08,596.790419,1,391,2,15
2018-07-09,399.62396,1,391,2,15
2018-07-10,228.641027,1,391,2,15
2018-07-11,418.626713,1,391,2,15
2018-07-12,516.31024,1,391,2,15
2018-07-13,616.457784,1,391,2,15
2018-07-14,623.845436,1,391,2,15
2018-07-15,613.359558,1,391,2,15
2018-07-16,580.297619,1,391,2,15
2018-07-17,532.263254,1,391,2,15
2018-07-18,600.418036,1,391,2,15
2018-07-19,447.375575,1,391,2,15
2018-07-20,577.385792,1,391,2,15
2018-07-21,488.522283,1,391,2,15
2018-07-22,431.48732,1,391,2,15
2018-07-23,585.744056,1,391,2,15
2018-07-24,510.124244,1,391,2,15
2018-07-25,560.710371,1,391,2,15
2018-07-26,485.030118,1,391,2,15
2018-07-27,576.760246,1,391,2,15
2018-07-28,356.263189,1,391,2,15
2018-07-29,394.07137,1,391,2,15
2018-07-30,531.517031,1,391,2,15
2018-07-31,492.712729,1,391,2,15
2018-08-01,439.861461,1,391,2,15
2018-08-02,542.705898,1,391,2,15
2018-08-03,526.00274,1,391,2,15
2018-08-04,526.497567,1,391,2,15
2018-08-05,564.222149,1,391,2,15
2018-08-06,580.206205,1,391,2,15
2018-08-07,544.702942,1,391,2,15
2018-08-08,279.454395,1,391,2,15
2018-08-09,242.30958,1,391,2,15
2018-08-10,424.536344,1,391,2,15
2018-08-11,440.319478,1,391,2,15
2018-08-12,482.233088,1,391,2,15
2018-08-13,217.580883,1,391,2,15
2018-08-14,386.723273,1,391,2,15
2018-08-15,213.05057,1,391,2,15
2018-08-16,364.600531,1,391,2,15
2018-08-17,355.462264,1,391,2,15
2018-08-18,475.468886,1,391,2,15
2018-08-19,415.187002,1,391,2,15
2018-08-20,144.990089,1,391,2,15
2018-08-21,304.410574,1,391,2,15
2018-08-22,406.351756,1,391,2,15
2018-08-23,298.78107,1,391,2,15
2018-08-24,336.121685,1,391,2,15
2018-08-25,354.934131,1,391,2,15
2018-08-26,410.948628,1,391,2,15
2018-08-27,257.949992,1,391,2,15
2018-08-28,312.929456,1,391,2,15
2018-08-29,261.286103,1,391,2,15
2018-08-30,356.871641,1,391,2,15
2018-08-31,295.12097,1,391,2,15
2018-09-01,407.887159,1,391,2,15
2018-09-02,452.1356,1,391,2,15
2018-09-03,170.464104,1,391,2,15
2018-09-04,299.016576,1,391,2,15
2018-09-05,266.082382,1,391,2,15
2018-09-06,176.928106,1,391,2,15
2018-09-07,310.346218,1,391,2,15
2018-09-08,306.643789,1,391,2,15
2018-09-09,308.958334,1,391,2,15
2018-09-10,167.949527,1,391,2,15
2018-09-11,393.934417,1,391,2,15
2018-09-12,100.980892,1,391,2,15
2018-09-13,270.306399,1,391,2,15
2018-09-14,376.357277,1,391,2,15
2018-09-15,223.105995,1,391,2,15
2018-09-16,319.776353,1,391,2,15
2018-09-17,363.857524,1,391,2,15
2018-09-18,374.967202,1,391,2,15
2018-09-19,313.224606,1,391,2,15
2018-09-20,302.010444,1,391,2,15
2018-09-21,182.883933,1,391,2,15
2018-09-22,167.495046,1,391,2,15
2018-09-23,52.215693,1,391,2,15
2018-09-24,284.761854,1,391,2,15
2018-09-25,312.292232,1,391,2,15
2018-09-26,310.946119,1,391,2,15
2018-09-27,328.264884,1,391,2,15
2018-09-28,179.111789,1,391,2,15
2018-09-29,301.539471,1,391,2,15
2018-09-30,322.358269,1,391,2,15
2018-10-01,213.056388,1,391,2,15
2018-10-02,79.429633,1,391,2,15
2018-10-03,198.966738,1,391,2,15
2018-10-04,179.357606,1,391,2,15
2018-10-05,292.82548,1,391,2,15
2018-10-06,273.661131,1,391,2,15
2018-10-07,247.532197,1,391,2,15
2018-10-08,250.988259,1,391,2,15
2018-10-09,261.578273,1,391,2,15
2018-10-10,269.597167,1,391,2,15
2018-10-11,175.55148,1,391,2,15
2018-10-12,239.368655,1,391,2,15
2018-10-13,241.617819,1,391,2,15
2018-10-14,216.047254,1,391,2,15
2018-10-15,213.114119,1,391,2,15
2018-10-16,182.273992,1,391,2,15
2018-10-17,209.681592,1,391,2,15
2018-10-18,131.610004,1,391,2,15
2018-10-19,204.351301,1,391,2,15
2018-10-20,186.848168,1,391,2,15
2018-10-21,216.028287,1,391,2,15
2018-10-22,157.030575,1,391,2,15
2018-10-23,96.997845,1,391,2,15
2018-10-24,48.212851,1,391,2,15
2018-10-25,62.299093,1,391,2,15
2018-10-26,82.377526,1,391,2,15
2018-10-27,151.8445,1,391,2,15
2018-10-28,138.720321,1,391,2,15
2018-10-29,18.278243,1,391,2,15
2018-10-30,40.12825,1,391,2,15
2018-10-31,118.716303,1,391,2,15
2018-11-01,86.557397,1,391,2,15
2018-11-02,163.374959,1,391,2,15
2018-11-03,163.904272,1,391,2,15
2018-11-04,125.95218,1,391,2,15
2018-11-05,84.477521,1,391,2,15
2018-11-06,113.120232,1,391,2,15
2018-11-07,128.380265,1,391,2,15
2018-11-08,150.280536,1,391,2,15
2018-11-09,99.547668,1,391,2,15
2018-11-10,13.545389,1,391,2,15
2018-11-11,50.590573,1,391,2,15
2018-11-12,5.388225,1,391,2,15
2018-11-13,100.228126,1,391,2,15
2018-11-14,140.127103,1,391,2,15
2018-11-15,139.466124,1,391,2,15
2018-11-16,130.846407,1,391,2,15
2018-11-17,132.431275,1,391,2,15
2018-11-18,130.984433,1,391,2,15
2018-11-19,41.057231,1,391,2,15
2018-11-20,42.204117,1,391,2,15
2018-11-21,94.487708,1,391,2,15
2018-11-22,54.739049,1,391,2,15
